id,title,title_en,image_url,chapters,publishing,published_from,published_to,score,scored_by,members,favorites,author
593,Kidou Senshi Gundam SEED: Astray,Mobile Suit Gundam SEED: Astray,https://cdn.myanimelist.net/images/manga/1/126203.jpg,11,False,2002-09-01T00:00:00+00:00,2003-10-01T00:00:00+00:00,7.28,548,1263,39,2330
594,Mobile Suit Gundam SEED Astray R,Mobile Suit Gundam SEED Astray R,https://cdn.myanimelist.net/images/manga/3/3466.jpg,20,False,2002-10-26T00:00:00+00:00,2004-05-26T00:00:00+00:00,7.14,323,818,15,2330
595,Id,,https://cdn.myanimelist.net/images/manga/1/59063.jpg,178,False,2002-01-01T00:00:00+00:00,2013-01-01T00:00:00+00:00,7.98,4355,12741,321,2523
596,Ozanari Dungeon,,https://cdn.myanimelist.net/images/manga/1/35479.jpg,0,False,1989-01-01T00:00:00+00:00,1997-01-01T00:00:00+00:00,7.48,171,588,10,2525
597,Negima!? Neo,Negima!? Neo: Magister Negi Magi,https://cdn.myanimelist.net/images/manga/2/156574.jpg,35,False,2006-09-26T00:00:00+00:00,2009-08-20T00:00:00+00:00,6.92,2039,5353,99,1883
598,Fairy Tail,Fairy Tail,https://cdn.myanimelist.net/images/manga/3/198604.jpg,549,False,2006-08-02T00:00:00+00:00,2017-07-26T00:00:00+00:00,7.57,153229,261427,20874,1882
599,Seraphic Feather,Seraphic Feather,https://cdn.myanimelist.net/images/manga/1/138125.jpg,136,False,1993-09-25T00:00:00+00:00,2008-06-25T00:00:00+00:00,6.47,250,724,10,2526
600,Orfina,Orfina,https://cdn.myanimelist.net/images/manga/2/1097.jpg,86,False,1993-11-09T00:00:00+00:00,2004-05-08T00:00:00+00:00,0.0,0,306,1,2528
601,Deep Kiss,,https://cdn.myanimelist.net/images/manga/3/161118.jpg,4,False,2005-10-28T00:00:00+00:00,,6.66,1100,1984,5,2286
602,Kowarekake no Omocha,,https://cdn.myanimelist.net/images/manga/1/26903.jpg,7,False,2002-04-09T00:00:00+00:00,2004-10-09T00:00:00+00:00,6.8,1807,3386,9,2529
604,Okusama wa Joshikousei,,https://cdn.myanimelist.net/images/manga/3/178067.jpg,160,False,2001-01-11T00:00:00+00:00,2007-03-29T00:00:00+00:00,6.27,1188,4674,14,2530
605,Himitsu no Mamagoto,,https://cdn.myanimelist.net/images/manga/2/27625.jpg,11,False,2006-04-21T00:00:00+00:00,,0.0,0,163,0,2531
606,Boku ni Natta Watashi,Secret☆Girl,https://cdn.myanimelist.net/images/manga/1/20745.jpg,20,False,2004-11-24T00:00:00+00:00,2006-02-24T00:00:00+00:00,7.2,6617,12543,75,2532
607,Ghost Only: Yuurei Senyou Restaurant,,https://cdn.myanimelist.net/images/manga/3/267925.jpg,12,False,2005-04-28T00:00:00+00:00,2008-06-28T00:00:00+00:00,7.37,996,2229,10,2533
608,Gokujou no Koibito,,https://cdn.myanimelist.net/images/manga/3/27150.jpg,20,False,2007-01-01T00:00:00+00:00,,7.71,2578,4650,30,2534
609,Tokage Ouji,The Lizard Prince,https://cdn.myanimelist.net/images/manga/2/4685.jpg,11,False,2003-01-01T00:00:00+00:00,2004-01-01T00:00:00+00:00,7.39,1418,2913,9,2535
610,Skip Beat!,Skip Beat!,https://cdn.myanimelist.net/images/manga/2/255389.jpg,0,True,2002-02-15T00:00:00+00:00,,8.57,38178,88014,9063,2536
611,Bastard!! Ankoku no Hakaishin,"Bastard!! Heavy Metal, Dark Fantasy",https://cdn.myanimelist.net/images/manga/2/149261.jpg,144,False,1987-10-20T00:00:00+00:00,2010-05-19T00:00:00+00:00,7.21,3061,12945,323,2537
612,Koukyuu no Arika,Endless Comfort,https://cdn.myanimelist.net/images/manga/3/40363.jpg,6,False,2007-01-01T00:00:00+00:00,,7.25,1213,2261,4,2538
613,Buraiden Gai,,https://cdn.myanimelist.net/images/manga/1/3993.jpg,38,False,2000-03-15T00:00:00+00:00,2001-01-24T00:00:00+00:00,7.59,2531,5283,82,2539
614,Blue Dragon: RalΩGrado,RalΩGrad,https://cdn.myanimelist.net/images/manga/2/56223.jpg,29,False,2006-12-04T00:00:00+00:00,2007-07-09T00:00:00+00:00,6.74,6006,11413,112,1888
615,Ai Kora,,https://cdn.myanimelist.net/images/manga/2/60629.jpg,120,False,2005-07-06T00:00:00+00:00,2008-02-06T00:00:00+00:00,7.66,8185,15360,373,2541
616,Mx0,,https://cdn.myanimelist.net/images/manga/2/55903.jpg,99,False,2006-05-08T00:00:00+00:00,2008-05-12T00:00:00+00:00,7.93,19253,42088,1249,1908
617,XI Extreme Love,XI Extreme Love,https://cdn.myanimelist.net/images/manga/2/275690.jpg,6,False,2004-01-01T00:00:00+00:00,,6.81,380,721,2,2542
618,Vampire Knight,Vampire Knight,https://cdn.myanimelist.net/images/manga/1/167748.jpg,102,False,2004-11-24T00:00:00+00:00,2013-05-24T00:00:00+00:00,7.44,49697,94005,5880,2543
619,Uwasa no Midori-kun!!,,https://cdn.myanimelist.net/images/manga/3/174196.jpg,51,False,2006-08-05T00:00:00+00:00,2008-08-05T00:00:00+00:00,7.5,4947,11648,159,2545
621,Wild☆Pitch,,https://cdn.myanimelist.net/images/manga/1/13335.jpg,23,False,2005-10-19T00:00:00+00:00,2007-08-18T00:00:00+00:00,6.87,176,653,1,2311
622,Canon,Canon,https://cdn.myanimelist.net/images/manga/2/5003.jpg,13,False,1994-12-09T00:00:00+00:00,1996-01-01T00:00:00+00:00,7.23,585,1472,6,2546
623,Chikyuu Misaki,Chikyu Misaki,https://cdn.myanimelist.net/images/manga/2/5236.jpg,17,False,2000-01-01T00:00:00+00:00,2002-01-01T00:00:00+00:00,7.2,463,1057,2,2370
624,Cipher,Cipher,https://cdn.myanimelist.net/images/manga/2/269054.jpg,65,False,1985-07-01T00:00:00+00:00,1990-12-01T00:00:00+00:00,7.42,568,2625,50,2547
625,Gakuyaura Ouji,Backstage Prince,https://cdn.myanimelist.net/images/manga/2/185823.jpg,6,False,2004-01-01T00:00:00+00:00,2005-01-01T00:00:00+00:00,7.43,5039,9117,46,2548
626,Mugen no Roukaku,,https://cdn.myanimelist.net/images/manga/3/565.jpg,5,False,2005-01-01T00:00:00+00:00,,6.75,320,613,1,2549
627,B.O.D.Y.,B.O.D.Y.,https://cdn.myanimelist.net/images/manga/1/176498.jpg,62,False,2003-10-13T00:00:00+00:00,2009-01-28T00:00:00+00:00,7.48,5765,13973,200,2550
628,Bijo ga Yajuu,Beauty Is the Beast,https://cdn.myanimelist.net/images/manga/1/201071.jpg,29,False,2002-05-24T00:00:00+00:00,2004-12-24T00:00:00+00:00,7.28,2853,5427,61,2551
629,Mitsu x Mitsu Drops,Honey x Honey Drops,https://cdn.myanimelist.net/images/manga/1/253654.jpg,47,False,2004-01-01T00:00:00+00:00,2006-01-01T00:00:00+00:00,7.09,7840,15420,251,2191
630,Futari Ecchi for Ladies,Futari Ecchi for Ladies,https://cdn.myanimelist.net/images/manga/5/5869.jpg,12,False,2003-12-19T00:00:00+00:00,2005-01-28T00:00:00+00:00,6.9,604,1993,5,2304
631,Honggane,Honggane,https://cdn.myanimelist.net/images/manga/4/4576.jpg,56,False,2005-01-01T00:00:00+00:00,,7.52,1642,3685,37,2552
632,Love Selection,,https://cdn.myanimelist.net/images/manga/2/49363.jpg,11,False,2006-06-19T00:00:00+00:00,,7.38,1604,3679,28,2553
633,Beauty Pop,Beauty Pop,https://cdn.myanimelist.net/images/manga/2/257891.jpg,57,False,2003-09-01T00:00:00+00:00,2008-02-01T00:00:00+00:00,8.09,14481,27085,1033,2554
634,Beniiro Hero,Crimson Hero,https://cdn.myanimelist.net/images/manga/2/165847.jpg,87,False,2002-12-13T00:00:00+00:00,2011-01-13T00:00:00+00:00,7.85,3617,8533,178,2555
635,God Child,Godchild,https://cdn.myanimelist.net/images/manga/1/257890.jpg,48,False,2001-05-02T00:00:00+00:00,2003-10-04T00:00:00+00:00,8.15,6698,18388,905,2039
636,"Umi no Yami, Tsuki no Kage","Darkness of the Sea, Shadow of the Moon",https://cdn.myanimelist.net/images/manga/5/143707.jpg,0,False,1987-05-26T00:00:00+00:00,1991-10-26T00:00:00+00:00,7.13,150,666,4,1936
640,The Cherry Project,,https://cdn.myanimelist.net/images/manga/2/259291.jpg,15,False,1991-01-01T00:00:00+00:00,1992-01-01T00:00:00+00:00,7.01,557,1400,7,1946
641,Love♡Witch,,https://cdn.myanimelist.net/images/manga/3/12886.jpg,3,False,2002-03-01T00:00:00+00:00,2002-06-01T00:00:00+00:00,6.52,223,602,4,1946
642,Vinland Saga,Vinland Saga,https://cdn.myanimelist.net/images/manga/2/188925.jpg,0,True,2005-04-13T00:00:00+00:00,,9.02,108105,260363,28070,2034
643,PQ Angels,PQ Angels,https://cdn.myanimelist.net/images/manga/2/11595.jpg,4,False,1997-09-01T00:00:00+00:00,1997-12-01T00:00:00+00:00,6.1,224,572,4,1946
644,Bremen,,https://cdn.myanimelist.net/images/manga/5/167613.jpg,82,False,1999-12-14T00:00:00+00:00,2001-09-11T00:00:00+00:00,7.41,1971,4114,84,2585
645,H³ School,Happy Hustle High,https://cdn.myanimelist.net/images/manga/1/172987.jpg,30,False,2003-08-05T00:00:00+00:00,2004-12-04T00:00:00+00:00,7.58,3181,6053,94,2509
646,FLCL,FLCL,https://cdn.myanimelist.net/images/manga/2/113333.jpg,15,False,1999-12-25T00:00:00+00:00,2001-03-26T00:00:00+00:00,7.26,11957,24052,693,2402
647,Hot Gimmick,Hot Gimmick,https://cdn.myanimelist.net/images/manga/2/142813.jpg,54,False,2000-12-01T00:00:00+00:00,2005-08-01T00:00:00+00:00,6.75,7219,13477,333,2115
648,Dogs: Bullets & Carnage,Dogs: Bullets & Carnage,https://cdn.myanimelist.net/images/manga/2/232296.jpg,101,False,2005-06-18T00:00:00+00:00,2015-03-19T00:00:00+00:00,8.07,8776,33742,1732,2974
649,Gunslinger Girl,Gunslinger Girl,https://cdn.myanimelist.net/images/manga/3/160923.jpg,100,False,2002-05-21T00:00:00+00:00,2012-09-27T00:00:00+00:00,8.09,6668,23276,1002,2113
650,Netsuryou - Calorie,,https://cdn.myanimelist.net/images/manga/1/57.jpg,6,False,2003-11-10T00:00:00+00:00,,7.49,2404,4106,14,2561
651,Kaze no Tani no Nausicaä,Nausicaä of the Valley of the Wind,https://cdn.myanimelist.net/images/manga/3/259856.jpg,59,False,1982-10-09T00:00:00+00:00,1994-02-10T00:00:00+00:00,8.82,15437,53148,3204,1870
652,Devil & Devil,Devil & Devil,https://cdn.myanimelist.net/images/manga/4/197511.jpg,144,False,1998-03-01T00:00:00+00:00,2000-01-01T00:00:00+00:00,7.24,1260,2493,53,4267
653,Yakitate!! Japan,Yakitate!! Japan,https://cdn.myanimelist.net/images/manga/4/28467.jpg,242,False,2002-03-18T00:00:00+00:00,2007-01-10T00:00:00+00:00,7.56,5878,12314,272,2805
655,Boku no Chikyuu wo Mamotte,Please Save My Earth,https://cdn.myanimelist.net/images/manga/2/264117.jpg,138,False,1987-01-01T00:00:00+00:00,1994-01-01T00:00:00+00:00,8.11,2711,10825,412,2559
656,Vagabond,Vagabond,https://cdn.myanimelist.net/images/manga/1/259070.jpg,327,False,1998-09-03T00:00:00+00:00,2015-05-21T00:00:00+00:00,9.22,117064,321639,34538,1911
657,Real,Real,https://cdn.myanimelist.net/images/manga/2/115969.jpg,0,True,1999-10-28T00:00:00+00:00,,8.92,16712,74639,3253,1911
658,Blade of the Immortal,Blade of the Immortal,https://cdn.myanimelist.net/images/manga/1/157919.jpg,207,False,1993-06-25T00:00:00+00:00,2012-12-25T00:00:00+00:00,8.43,17382,74134,2811,2843
659,Matantei Loki,,https://cdn.myanimelist.net/images/manga/3/14908.jpg,34,False,1999-01-12T00:00:00+00:00,2001-11-12T00:00:00+00:00,7.4,1051,2852,51,1940
660,Versailles no Bara,The Rose of Versailles,https://cdn.myanimelist.net/images/manga/3/271375.jpg,82,False,1972-01-01T00:00:00+00:00,1973-01-01T00:00:00+00:00,8.34,4177,15183,663,2912
661,Sayonara Zetsubou Sensei,"Sayonara, Zetsubou-Sensei",https://cdn.myanimelist.net/images/manga/3/156519.jpg,302,False,2005-04-27T00:00:00+00:00,2012-06-13T00:00:00+00:00,8.15,7472,28673,1306,2662
662,3x3 Eyes,3x3 Eyes,https://cdn.myanimelist.net/images/manga/3/148693.jpg,577,False,1987-11-01T00:00:00+00:00,2002-08-26T00:00:00+00:00,7.5,2394,8221,161,3069
663,●Rec,,https://cdn.myanimelist.net/images/manga/1/188843.jpg,127,False,2002-11-19T00:00:00+00:00,2013-03-19T00:00:00+00:00,7.14,2539,8312,90,2605
664,Akira,Akira,https://cdn.myanimelist.net/images/manga/3/271629.jpg,120,False,1982-12-06T00:00:00+00:00,1990-06-11T00:00:00+00:00,8.68,39825,120079,6142,1872
665,MeruPuri: Märchen☆Prince,MeruPuri,https://cdn.myanimelist.net/images/manga/1/160609.jpg,22,False,2002-08-01T00:00:00+00:00,2004-09-01T00:00:00+00:00,8.02,11974,23136,851,2543
666,Gakuen Heaven,Gakuen Heaven,https://cdn.myanimelist.net/images/manga/3/5199.jpg,3,False,2000-01-01T00:00:00+00:00,2004-01-01T00:00:00+00:00,6.66,1509,3299,16,2244
668,Appleseed,Appleseed,https://cdn.myanimelist.net/images/manga/1/260365.jpg,25,False,1985-02-15T00:00:00+00:00,1989-03-15T00:00:00+00:00,7.36,2464,8573,153,2609
669,Highschool of the Dead,Highschool of the Dead,https://cdn.myanimelist.net/images/manga/1/271545.jpg,33,False,2006-08-09T00:00:00+00:00,2013-04-09T00:00:00+00:00,7.58,39869,85993,3029,2604
670,Bokurano,Bokurano: Ours,https://cdn.myanimelist.net/images/manga/1/57107.jpg,66,False,2003-11-25T00:00:00+00:00,2009-06-25T00:00:00+00:00,8.08,10298,30855,1108,2556
671,To LOVE-Ru,To Love Ru,https://cdn.myanimelist.net/images/manga/2/253546.jpg,162,False,2006-04-24T00:00:00+00:00,2009-08-31T00:00:00+00:00,7.49,34875,65023,2189,1900
672,Galaxy Angel,Galaxy Angel,https://cdn.myanimelist.net/images/manga/3/206032.jpg,34,False,2001-03-27T00:00:00+00:00,2004-05-08T00:00:00+00:00,7.25,736,1682,50,2557
674,Majin Tantei Nougami Neuro,,https://cdn.myanimelist.net/images/manga/1/186638.jpg,203,False,2005-02-21T00:00:00+00:00,2009-04-20T00:00:00+00:00,8.12,6718,19236,727,3152
675,Galaxy Angel 2nd,Galaxy Angel Beta,https://cdn.myanimelist.net/images/manga/1/165051.jpg,14,False,2004-07-26T00:00:00+00:00,2005-09-26T00:00:00+00:00,7.39,298,668,8,2557
676,InuYasha,InuYasha,https://cdn.myanimelist.net/images/manga/3/262295.jpg,558,False,1996-11-13T00:00:00+00:00,2008-06-15T00:00:00+00:00,7.85,30106,61752,3026,1891
677,Akuma na Eros,,https://cdn.myanimelist.net/images/manga/1/78909.jpg,17,False,2001-04-26T00:00:00+00:00,2002-03-26T00:00:00+00:00,7.05,6488,11644,193,2190
678,Kaikan♥Phrase,Sensual Phrase,https://cdn.myanimelist.net/images/manga/2/81.jpg,83,False,1997-03-01T00:00:00+00:00,2000-01-01T00:00:00+00:00,7.47,4344,9142,299,2190
679,Galaxy Angel 3rd,Galaxy Angel II,https://cdn.myanimelist.net/images/manga/1/165052.jpg,0,False,2006-01-01T00:00:00+00:00,2008-01-01T00:00:00+00:00,7.26,186,553,10,2557
681,Moonlight Mile,,https://cdn.myanimelist.net/images/manga/3/49427.jpg,206,False,2000-01-01T00:00:00+00:00,2011-11-25T00:00:00+00:00,6.97,144,1002,13,2587
682,"""Kare"" First Love",Kare First Love,https://cdn.myanimelist.net/images/manga/2/160944.jpg,58,False,2002-08-20T00:00:00+00:00,2004-01-01T00:00:00+00:00,7.54,8184,16174,360,2558
683,DNA²: Dokoka de Nakushita Aitsu no Aitsu,DNA²,https://cdn.myanimelist.net/images/manga/1/177761.jpg,42,False,1993-08-10T00:00:00+00:00,1994-06-21T00:00:00+00:00,6.89,3979,7424,86,2563
684,Haou♥Airen,,https://cdn.myanimelist.net/images/manga/1/92347.jpg,52,False,2002-02-05T00:00:00+00:00,2004-03-19T00:00:00+00:00,6.96,5100,9539,197,2190
686,Atashi wa Bambi,,https://cdn.myanimelist.net/images/manga/2/175967.jpg,16,False,2001-03-03T00:00:00+00:00,2001-12-28T00:00:00+00:00,7.29,2645,5089,32,1914
688,Maison Ikkoku,,https://cdn.myanimelist.net/images/manga/1/71227.jpg,162,False,1980-10-14T00:00:00+00:00,1987-04-06T00:00:00+00:00,8.17,4987,15930,673,1891
689,Fairy Cube,Fairy Cube,https://cdn.myanimelist.net/images/manga/3/269921.jpg,20,False,2005-02-19T00:00:00+00:00,2006-03-04T00:00:00+00:00,7.28,3352,7189,68,2039
691,Boogiepop wa Warawanai,Boogiepop Doesn't Laugh,https://cdn.myanimelist.net/images/manga/3/215763.jpg,22,False,1999-08-07T00:00:00+00:00,2002-06-18T00:00:00+00:00,7.12,961,2988,27,2933
693,Makai Senki Disgaea,Disgaea,https://cdn.myanimelist.net/images/manga/1/172721.jpg,9,False,2003-02-28T00:00:00+00:00,2003-10-28T00:00:00+00:00,7.07,1234,2679,40,4001
694,Makai Senki Disgaea 2,Disgaea 2,https://cdn.myanimelist.net/images/manga/5/135191.jpg,0,False,2006-01-01T00:00:00+00:00,2007-01-01T00:00:00+00:00,7.42,490,1578,38,4004
695,Excel Saga,Excel Saga,https://cdn.myanimelist.net/images/manga/1/54297.jpg,178,False,1997-04-01T00:00:00+00:00,2011-07-30T00:00:00+00:00,7.32,1798,6058,170,4237
696,Hayate no Gotoku!,Hayate The Combat Butler,https://cdn.myanimelist.net/images/manga/3/194562.jpg,570,False,2004-10-06T00:00:00+00:00,2017-04-12T00:00:00+00:00,7.86,13510,30697,1914,5074
697,Magic Knight Rayearth 2,Magic Knight Rayearth II,https://cdn.myanimelist.net/images/manga/1/272014.jpg,14,False,1995-02-03T00:00:00+00:00,1996-03-02T00:00:00+00:00,7.62,6689,11705,137,1877
698,Neon Genesis Evangelion,Neon Genesis Evangelion,https://cdn.myanimelist.net/images/manga/1/145061.jpg,97,False,1994-12-26T00:00:00+00:00,2013-06-04T00:00:00+00:00,8.57,45248,102882,7190,3158
699,Majutsushi Orphen Hagure Tabi,Orphen,https://cdn.myanimelist.net/images/manga/1/144955.jpg,36,False,1997-12-27T00:00:00+00:00,2001-01-27T00:00:00+00:00,6.7,1130,2577,31,2168
700,Ragnarok,Ragnarok,https://cdn.myanimelist.net/images/manga/5/677.jpg,110,False,1995-06-12T00:00:00+00:00,2002-07-07T00:00:00+00:00,7.07,2471,5755,183,2382
703,Trigun,Trigun,https://cdn.myanimelist.net/images/manga/3/153055.jpg,22,False,1995-04-22T00:00:00+00:00,1997-01-22T00:00:00+00:00,7.73,13221,32365,717,3098
704,Trigun Maximum,Trigun Maximum,https://cdn.myanimelist.net/images/manga/3/55331.jpg,102,False,1997-09-30T00:00:00+00:00,2007-03-30T00:00:00+00:00,8.19,8873,24199,1109,3098
705,Shingetsutan Tsukihime,Lunar Legend Tsukihime,https://cdn.myanimelist.net/images/manga/2/253328.jpg,74,False,2003-08-21T00:00:00+00:00,2010-07-27T00:00:00+00:00,8.18,16095,38196,1910,2582
706,Hameln no Violin-hiki,,https://cdn.myanimelist.net/images/manga/2/181467.jpg,146,False,1991-03-12T00:00:00+00:00,2001-01-12T00:00:00+00:00,7.69,773,2273,87,6444
707,Melty Blood,,https://cdn.myanimelist.net/images/manga/1/186201.jpg,54,False,2005-03-26T00:00:00+00:00,2011-06-25T00:00:00+00:00,7.38,3139,9003,168,2581
708,Boogiepop Dual: Makeinu-tachi no Circus,Boogiepop Dual: Loser's Circus,https://cdn.myanimelist.net/images/manga/2/207070.jpg,12,False,1999-10-18T00:00:00+00:00,2000-09-18T00:00:00+00:00,6.77,687,1740,12,2760
709,R.O.D: Read or Dream,Read or Dream,https://cdn.myanimelist.net/images/manga/2/178270.jpg,32,False,2002-10-19T00:00:00+00:00,2005-05-19T00:00:00+00:00,7.41,764,2040,48,1967
710,Houkago Hokenshitsu,After School Nightmare,https://cdn.myanimelist.net/images/manga/1/250801.jpg,39,False,2004-12-22T00:00:00+00:00,2008-01-01T00:00:00+00:00,7.88,8051,18284,660,2511
714,Ahiru no Ouji-sama,Duck Prince,https://cdn.myanimelist.net/images/manga/1/9972.jpg,22,False,2001-03-01T00:00:00+00:00,2003-06-01T00:00:00+00:00,6.5,723,1855,7,2336
715,Fate/stay night,Fate/stay night,https://cdn.myanimelist.net/images/manga/2/115669.jpg,87,False,2005-12-26T00:00:00+00:00,2012-10-26T00:00:00+00:00,7.55,6122,17221,447,2582
717,Slayers Premium,Slayers Premium,https://cdn.myanimelist.net/images/manga/5/1928.jpg,5,False,2002-03-01T00:00:00+00:00,,7.2,337,825,8,2704
719,Slayers Special,Slayers Special,https://cdn.myanimelist.net/images/manga/3/165195.jpg,28,False,2000-05-01T00:00:00+00:00,2001-09-01T00:00:00+00:00,7.29,460,1135,7,2704
720,Bamboo Blade,Bamboo Blade,https://cdn.myanimelist.net/images/manga/1/28784.jpg,107,False,2004-12-03T00:00:00+00:00,2010-09-03T00:00:00+00:00,7.34,3146,7818,136,2567
722,Slayers: Medieval Mayhem,Slayers: Medieval Mayhem,https://cdn.myanimelist.net/images/manga/2/33354.jpg,6,False,1991-01-01T00:00:00+00:00,1995-01-01T00:00:00+00:00,7.35,496,1068,9,5158
723,Slayers: Super Explosive Demon Story,Slayers: Super Explosive Demon Story,https://cdn.myanimelist.net/images/manga/4/155337.jpg,44,False,1995-01-01T00:00:00+00:00,2000-01-01T00:00:00+00:00,7.65,1167,2521,55,5158
724,Sand Land,Sand Land,https://cdn.myanimelist.net/images/manga/2/253120.jpg,14,False,2000-05-09T00:00:00+00:00,2000-08-08T00:00:00+00:00,7.03,4747,8288,110,1901
726,Zelda no Densetsu: Toki no Ocarina,The Legend of Zelda: Ocarina of Time,https://cdn.myanimelist.net/images/manga/4/126027.jpg,18,False,2000-02-01T00:00:00+00:00,2000-05-01T00:00:00+00:00,7.56,10825,18079,579,2564
727,Shamo,,https://cdn.myanimelist.net/images/manga/1/148319.jpg,338,False,1998-01-01T00:00:00+00:00,2015-01-13T00:00:00+00:00,7.57,10150,30336,776,5051
728,Tetsuwan Atom,Astro Boy,https://cdn.myanimelist.net/images/manga/2/186337.jpg,85,False,1951-04-01T00:00:00+00:00,1968-03-01T00:00:00+00:00,7.37,1954,7637,122,1938
729,Emma,Emma,https://cdn.myanimelist.net/images/manga/1/161059.jpg,72,False,2001-12-12T00:00:00+00:00,2008-02-12T00:00:00+00:00,8.15,9772,26277,788,2575
730,Open Sesame,,https://cdn.myanimelist.net/images/manga/2/56891.jpg,94,False,2001-03-16T00:00:00+00:00,2008-06-16T00:00:00+00:00,7.35,2071,4120,42,2568
731,Eden: It's an Endless World!,Eden: It's an Endless World!,https://cdn.myanimelist.net/images/manga/2/63117.jpg,127,False,1997-09-25T00:00:00+00:00,2008-06-25T00:00:00+00:00,8.26,12412,53686,1975,3772
732,Psychometrer Eiji,,https://cdn.myanimelist.net/images/manga/2/206035.jpg,213,False,1996-04-03T00:00:00+00:00,2000-09-13T00:00:00+00:00,7.41,1136,3765,35,1886
733,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,,https://cdn.myanimelist.net/images/manga/1/183577.jpg,1957,False,1976-09-21T00:00:00+00:00,2016-09-17T00:00:00+00:00,7.41,534,2721,47,2155
735,Black Lagoon,Black Lagoon,https://cdn.myanimelist.net/images/manga/1/227037.jpg,0,True,2002-04-19T00:00:00+00:00,,8.28,14619,48630,1978,2578
736,Shin Angyo Onshi,Blade of the Phantom Master,https://cdn.myanimelist.net/images/manga/1/161805.jpg,76,False,2001-03-19T00:00:00+00:00,2007-08-18T00:00:00+00:00,8.33,9789,33124,1231,2049
737,Tsurebito,,https://cdn.myanimelist.net/images/manga/3/182524.jpg,23,False,2006-12-26T00:00:00+00:00,2008-10-25T00:00:00+00:00,7.19,520,1720,9,2054
738,Otaku no Musume-san,,https://cdn.myanimelist.net/images/manga/3/50389.jpg,63,False,2006-01-01T00:00:00+00:00,2011-01-01T00:00:00+00:00,7.63,4886,10854,191,4589
739,Orion no Shounen: Aquarian Age,Aquarian Age: Juvenile Orion,https://cdn.myanimelist.net/images/manga/1/152340.jpg,25,False,2001-01-01T00:00:00+00:00,2003-01-01T00:00:00+00:00,7.09,1467,3214,52,2570
740,Tajuu Jinkaku Tantei Psycho,MPD Psycho,https://cdn.myanimelist.net/images/manga/2/143117.jpg,155,False,1996-12-26T00:00:00+00:00,2016-03-04T00:00:00+00:00,7.7,4572,25907,581,2580
741,Onegai☆Twins,Onegai Twins,https://cdn.myanimelist.net/images/manga/3/58097.jpg,10,False,2005-09-27T00:00:00+00:00,,6.94,1546,3104,21,5008
743,21st Century Boys,21st Century Boys,https://cdn.myanimelist.net/images/manga/2/263856.jpg,16,False,2006-12-25T00:00:00+00:00,2007-07-14T00:00:00+00:00,8.43,40115,77462,738,1867
