id1,id2,votes
1021,3520,3
1021,1034,1
1021,1927,1
1022,6045,1
1023,216,1
1023,745,1
1023,149,1
1023,731,1
1023,668,1
1023,4421,1
1023,80533,1
1023,153969,1
1027,18,1
1027,8530,1
1030,703,1
1030,17224,1
1030,5996,1
1031,1506,5
1031,11072,4
1031,35573,4
1031,24294,4
1031,7378,4
1031,7961,4
1031,627,3
1031,9122,3
1031,443,3
1031,31,2
1032,18019,2
1032,796,1
1032,38109,1
1032,39589,1
1032,42177,1
1032,102671,1
1032,94877,1
1032,304,1
1032,728,1
1032,44,1
1033,443,5
1033,8652,3
1033,756,2
1033,102,1
1033,12633,1
1033,5310,1
1033,10805,1
1033,1417,1
1033,5767,1
1033,5280,1
1036,1534,2
1036,26157,1
1036,64465,1
1037,3986,1
1037,698,1
1037,13723,1
1039,18,3
1039,1275,2
1039,2146,2
1039,1042,2
1039,3019,2
1039,2921,2
1039,30,2
1039,17218,2
1039,627,1
1039,3140,1
1042,1834,2
1042,102,2
1042,1039,2
1042,23,1
1042,157,1
1042,8340,1
1042,2921,1
1042,1237,1
1042,4471,1
1042,5854,1
1043,968,2
1043,553,1
1043,2,1
1044,16531,2
1045,12,5
1045,598,1
1045,42,1
1045,53,1
1045,872,1
1045,1149,1
1045,132,1
1045,14231,1
1045,26,1
1045,92,1
1047,373,1
1047,14790,1
1047,24,1
1047,96792,1
1048,79,1
1048,1208,1
1048,1349,1
1048,514,1
1048,36723,1
1049,1351,3
1049,740,1
1049,21,1
1049,648,1
1049,7526,1
1049,1131,1
1049,24,1
1049,1349,1
1049,22455,1
1049,28285,1
1051,10386,3
1051,30,2
1051,102,2
1051,3329,1
1051,12330,1
1051,18096,1
1051,350,1
1051,2895,1
1051,11551,1
1051,34011,1
1057,5756,1
1059,1376,2
1059,1962,2
1059,8085,1
1059,965,1
1059,113,1
1059,173,1
1059,174,1
1059,698,1
1059,762,1
1059,1267,1
1061,393,2
1061,3153,2
1061,48,2
1061,4480,2
1061,674,2
1061,101946,1
1061,732,1
1061,1649,1
1061,24014,1
1061,42331,1
1063,11,1
1063,401,1
1063,32,1
1063,6140,1
1063,343,1
1063,574,1
1063,33327,1
1063,96792,1
1065,877,1
1065,647,1
1066,46282,1
1067,984,3
1067,2924,2
1067,344,1
1067,1605,1
1067,2109,1
1067,3691,1
1067,642,1
1067,1461,1
1067,29799,1
1068,320,2
1068,1894,2
1068,8,1
1068,1444,1
1068,3633,1
1068,3719,1
1068,956,1
1068,3911,1
1071,3731,1
1071,71,1
1071,5060,1
1071,11734,1
1072,22,2
1072,30,1
1072,34473,1
1072,10207,1
1072,79,1
1072,23352,1
1072,18313,1
1072,8391,1
1072,7630,1
1072,11393,1
1075,12586,5
1075,974,3
1075,395,2
1075,16601,2
1075,655,2
1075,85968,1
1075,229,1
1075,2156,1
1075,11434,1
1075,23390,1
1076,16765,3
1076,583,2
1076,11628,2
1076,2,2
1076,13,2
1076,642,1
1076,11,1
1076,5664,1
1076,512,1
1076,514,1
1077,350,1
1077,877,1
1077,17435,1
1077,633,1
1077,1329,1
1077,30,1
1077,31,1
1077,5252,1
1077,1273,1
1079,1402,4
1079,1268,2
1079,11896,2
1079,4770,2
1079,1740,1
1079,3924,1
1079,79,1
1079,665,1
1079,923,1
1079,4487,1
1080,933,1
1080,1230,1
1085,3926,3
1085,16761,2
1085,13171,2
1085,631,2
1085,3436,1
1085,877,1
1085,762,1
1085,7749,1
1085,381,1
1085,5154,1
1086,16,1
1086,696,1
1086,12767,1
1086,325,1
1086,671,1
1086,15469,1
1086,744,1
1088,23,1
1089,2921,1
1092,3537,3
1092,7749,3
1092,336,2
1092,762,2
1092,838,2
1092,2149,2
1092,20130,1
1092,392,1
1092,28949,1
1092,419,1
1093,9296,2
1093,3189,1
1096,21860,1
1096,325,1
1096,49361,1
1096,18204,1
1097,133,2
1097,16791,1
1097,500,1
1097,11037,1
1097,43913,1
1100,42,1
1100,4552,1
1100,53,1
1101,21,7
1101,1461,6
1101,28743,3
1101,8848,2
1101,100323,2
1101,5627,2
1101,1408,2
1101,17915,2
1101,37109,2
1101,1528,2
1102,12,5
1102,18619,4
1102,10,3
1102,158,3
1102,5664,2
1102,15205,2
1102,2888,1
1102,105,1
1102,13492,1
1102,616,1
1103,3520,1
1104,10974,1
1104,389,1
1104,3496,1
1104,19984,1
1105,426,1
1105,2,1
1110,14236,4
1110,7749,3
1110,8522,3
1110,102,3
1110,563,2
1110,14633,2
1110,411,2
1110,11956,1
1110,3113,1
1110,1774,1
1111,1,1
1111,1325,1
1111,2924,1
1111,418,1
1111,642,1
1111,1695,1
1111,401,1
1111,2,1
1111,26,1
1113,7462,3
1113,449,1
1113,1894,1
1113,86,1
1113,42173,1
1114,855,1
1118,8,1
1118,36,1
1118,8421,1
1118,1098,1
1121,874,4
1121,604,1
1121,4392,1
1121,9428,1
1121,3872,1
1121,616,1
1121,1907,1
1121,10665,1
1121,1680,1
1121,70941,1
1126,3731,1
1126,28,1
1131,98270,4
1131,936,3
1131,1373,2
1131,77819,2
1131,8446,2
1131,18148,1
1131,13515,1
1131,740,1
1131,1049,1
1131,564,1
1133,116778,17
1133,3031,5
1133,25515,5
1133,85968,4
1133,118858,4
1133,2,4
1133,33327,4
1133,149,3
1133,3006,3
1133,90423,2
1142,910,2
1142,815,2
1142,18992,1
1142,688,1
1142,22143,1
1143,19007,1
1143,22875,1
1143,38167,1
1143,5926,1
1143,10224,1
1143,15590,1
1143,24873,1
1146,84,2
1146,1073,1
1146,1051,1
1147,16954,1
1147,710,1
1148,1517,2
1148,1630,2
1148,3008,2
1148,9252,2
1148,3296,1
1148,26502,1
1148,872,1
1148,34839,1
1149,1517,4
1149,3296,3
1149,2,3
1149,968,2
1149,39427,2
1149,9252,2
1149,24476,2
1149,11336,2
1149,872,2
1149,44347,2
1150,756,1
1150,1534,1
1153,889,3
1153,75615,2
1153,79519,2
1153,21,2
1153,1592,1
1153,1427,1
1153,670,1
1153,564,1
1153,1315,1
1153,100128,1
1154,4368,3
1154,3403,2
1154,13254,1
1154,31511,1
1154,10960,1
1154,12298,1
1154,14251,1
1154,616,1
1154,11222,1
1154,410,1
1155,15242,3
1155,3731,2
1155,1009,1
1155,463,1
1155,4233,1
1155,1162,1
1155,16794,1
1155,18939,1
1155,25609,1
1155,116766,1
1156,419,3
1156,5602,2
1156,3050,1
1157,13163,1
1158,46282,3
1158,12885,1
1158,818,1
1158,13796,1
1158,4539,1
1158,28226,1
1158,36933,1
1160,70261,1
1160,1859,1
1161,740,1
1161,4260,1
1161,1050,1
1161,436,1
1161,15313,1
1161,732,1
1161,17541,1
1161,35255,1
1161,35761,1
1161,2154,1
1162,3685,5
1162,407,3
1162,11734,3
1162,11072,3
1162,170,2
1162,8039,2
1162,8652,2
1162,35171,1
1162,1155,1
1162,11767,1
1163,665,1
1163,6608,1
1164,8457,1
1165,22,1
1165,888,1
1166,755,1
1166,71,1
1166,15586,1
1170,635,1
1170,1413,1
1170,1804,1
1171,58,1
1171,1242,1
1171,645,1
1171,686,1
1171,591,1
1171,57,1
1171,17134,1
1171,682,1
1171,1506,1
1171,31,1
1178,1229,2
1183,1013,3
1183,1014,2
1183,430,2
1183,67019,2
1183,1189,1
1183,3913,1
1183,12284,1
1183,14796,1
1183,35713,1
1183,1511,1
1184,1014,1
1184,815,1
1184,106755,1
1184,135545,1
1185,25730,2
1185,1015,1
1185,3336,1
1185,16927,1
1185,730,1
1185,25300,1
1185,16963,1
1185,51,1
1185,1183,1
1189,11180,3
1189,1183,1
1189,744,1
1189,815,1
1189,959,1
1189,688,1
1189,116766,1
1190,26556,1
1190,1189,1
1190,2976,1
1190,3731,1
1190,15242,1
1190,688,1
1190,3225,1
1190,3515,1
1191,26265,1
1191,15991,1
1191,22451,1
1191,71701,1
1193,26,2
1193,128,1
1193,2154,1
1193,14206,1
1193,83417,1
1194,4,2
1194,773,2
1194,649,1
1194,1238,1
1194,10224,1
1194,755,1
1194,1282,1
1194,71,1
1194,651,1
1194,1766,1
1195,9777,1
1195,3031,1
1199,3189,2
1199,3359,2
1199,1719,1
1201,10238,1
1201,50465,1
1202,13463,4
1202,8,1
1202,1310,1
1202,625,1
1202,3458,1
1202,2926,1
1202,3242,1
1202,4013,1
1202,1052,1
1202,4092,1
1204,14008,1
1207,24308,2
1207,4268,1
1207,18619,1
1207,382,1
1207,655,1
1207,19661,1
1208,3737,2
1208,1951,2
1208,23267,1
1208,79,1
1208,923,1
1208,5685,1
1208,1048,1
1208,8641,1
1208,918,1
1208,21525,1
1211,11054,3
1211,1,1
1211,25297,1
1211,936,1
1211,8962,1
1211,145,1
1211,4632,1
1211,952,1
1211,642,1
1211,87397,1
1213,3520,3
1213,5883,1
1213,3189,1
1213,762,1
1215,664,2
1215,60783,1
1215,745,1
1216,28,1
1216,633,1
1216,1496,1
1216,1009,1
1216,14700,1
1217,1511,2
1217,11652,2
1217,3367,1
1217,430,1
1217,52,1
1217,16247,1
1217,3169,1
1218,11327,2
1218,15167,1
1218,11329,1
1218,12806,1
1218,1649,1
1218,9982,1
1218,3573,1
1219,16285,1
1221,51,2
1221,7887,1
1221,11652,1
1224,26736,5
1224,13245,4
1224,17051,4
1224,1009,2
1224,37707,2
1224,56805,2
1224,17763,1
1224,6310,1
1224,45143,1
1224,4632,1
1225,678,2
1225,15459,1
1225,92332,1
1225,1909,1
1226,2579,1
1227,3400,1
1227,14922,1
1227,71011,1
1228,92,1
1228,423,1
1228,11582,1
1228,854,1
1228,35,1
1228,1524,1
1229,1178,2
1229,15895,2
1229,11294,1
1229,54321,1
1229,5714,1
1229,18292,1
1229,108759,1
1229,74041,1
1230,33327,2
1230,1080,1
1230,11711,1
1230,16688,1
1230,564,1
1230,4624,1
1230,122244,1
1230,116778,1
1235,1558,1
1235,3632,1
1235,5745,1
1235,877,1
1235,1978,1
1235,16860,1
1235,11841,1
1235,2894,1
1237,3116,14
1237,677,3
1237,1339,3
1237,11782,2
1237,320,2
1237,5479,1
1237,156,1
1237,618,1
1237,665,1
1237,710,1
1238,463,2
1238,936,2
1238,3575,2
1238,966,1
1238,20683,1
1238,107,1
1238,83181,1
1239,8997,1
1239,14811,1
1239,1934,1
1239,4632,1
1239,17020,1
1239,24808,1
1240,2574,1
1240,11310,1
1240,12245,1
1240,7749,1
1242,16794,3
1242,3523,2
1242,1757,2
1242,57,1
1242,91,1
1242,1171,1
1242,13281,1
1242,833,1
1242,6050,1
1242,10407,1
1244,348,3
1244,10804,2
1244,54779,2
1244,1667,1
1244,17904,1
1244,12097,1
1244,37213,1
1244,9113,1
1244,30581,1
1244,17525,1
1248,10960,2
1248,35,1
1248,4343,1
1248,4571,1
1248,8,1
1248,101,1
1248,1372,1
1248,24457,1
1248,40011,1
1248,122244,1
1249,3192,2
1249,3600,2
1249,660,1
1249,15366,1
1249,585,1
1249,9147,1
1249,12978,1
1250,5090,4
1250,170,1
1250,1162,1
1250,1031,1
1250,5767,1
1250,1595,1
1250,443,1
1250,14475,1
1250,7097,1
1250,407,1
1253,19087,1
1253,783,1
1255,13526,1
1255,3407,1
1255,1756,1
1256,12309,1
1256,20315,1
1257,16688,3
1257,67121,3
1257,3749,3
1257,5293,2
1257,584,2
1257,23947,2
1257,24098,2
1257,1,1
1257,933,1
1257,1288,1
1258,16688,2
1258,584,1
1259,1709,1
1260,1595,1
1260,2177,1
1261,13656,1
1261,3866,1
1262,16688,2
1262,584,1
1267,2957,3
1267,10528,2
1267,29,2
1267,543,2
1267,20453,2
1267,35733,2
1267,2969,2
1267,28,2
1267,455,2
1267,710,2
1268,665,2
1268,1079,2
1268,21662,2
1268,85901,2
1268,41847,2
1268,3519,2
1268,11514,2
1268,4758,2
1268,79,1
1268,778,1
1269,10609,1
1269,6358,1
1270,1740,3
1270,710,1
1270,102,1
1270,330,1
1270,1802,1
1270,11072,1
1270,15403,1
1270,28,1
1270,877,1
1270,4548,1
1271,2921,21
1271,30315,12
1271,30,5
1271,3329,5
1271,16908,3
1271,11774,3
1271,17,3
1271,14633,2
1271,3863,2
1271,4470,2
1273,1866,1
1273,102,1
1273,3819,1
1273,4530,1
1273,422,1
1273,30,1
1273,1077,1
1273,8297,1
1274,618,3
1274,3866,2
1274,24,2
1274,13292,2
1274,908,2
1274,12123,2
1274,1852,1
1275,1039,2
1275,1271,1
1275,12309,1
1275,18,1
1275,4773,1
1275,91,1
1277,18196,1
1282,15805,2
1282,1680,1
1282,14008,1
1282,23602,1
1282,35075,1
1282,19945,1
1282,18597,1
1282,6901,1
1285,13999,1
1288,24705,2
1288,635,1
1288,1604,1
1288,67797,1
1288,98,1
1288,1257,1
1288,41535,1
1288,23438,1
1291,684,5
1291,678,3
1291,3715,3
1291,1339,2
1291,1430,1
1291,677,1
1291,4530,1
1291,1523,1
1291,3187,1
1291,610,1
1293,51,1
1293,1294,1
1293,1511,1
1293,11652,1
1293,3616,1
1293,35243,1
1293,915,1
1294,1293,1
1296,1709,1
1296,648,1
1296,12123,1
1297,1600,3
1297,5602,2
1297,1668,2
1297,7656,2
1297,3285,1
1297,11493,1
1297,1,1
1297,336,1
1297,8254,1
1297,1101,1
1298,904,1
1299,26178,1
1299,1102,1
1299,19317,1
1299,1859,1
1299,3031,1
1299,553,1
1299,10,1
1299,24,1
1299,7429,1
1299,11914,1
1300,1095,1
1300,435,1
1300,2150,1
1300,9702,1
1300,933,1
1300,8640,1
1302,14234,2
1303,7,6
1303,7482,3
1303,3575,3
1303,23774,2
1303,78477,2
1303,727,2
1303,14856,1
1303,30575,1
1303,66257,1
1303,14231,1
1304,3633,2
1304,4368,1
1310,879,1
1310,1202,1
1310,102,1
1310,2146,1
1313,39325,1
1315,1373,1
1315,12320,1
1315,1153,1
1315,9726,1
1318,935,1
1319,735,1
1319,2910,1
1320,16765,3
1320,3741,1
1320,20,1
1320,1741,1
1320,1609,1
1320,11627,1
1320,2109,1
1320,1456,1
1320,7531,1
1320,16290,1
1325,38071,4
1325,1111,1
1325,1600,1
1325,199,1
1325,17839,1
1325,5674,1
1325,113,1
1325,23778,1
1325,1410,1
1325,1695,1
1326,5255,2
1326,1497,1
1326,419,1
1326,591,1
1326,625,1
1326,55403,1
1329,31,2
1329,589,1
1329,1077,1
1329,3019,1
1331,3127,3
1331,15795,1
1331,3334,1
1331,5767,1
1331,1162,1
1331,102980,1
1331,15821,1
1332,640,1
1332,5174,1
1332,6888,1
1332,1581,1
1332,1469,1
1333,12745,1
1333,10347,1
1334,4626,1
1334,877,1
1334,7378,1
1334,3140,1
1337,910,2
1337,1904,2
1337,56001,1
1337,15242,1
1337,17353,1
1339,647,5
1339,1237,3
1339,4515,2
1339,1291,2
1339,1978,2
1339,629,2
1339,677,1
1339,678,1
1339,1820,1
1339,3924,1
1340,2009,1
1341,610,2
1341,1523,1
1341,820,1
1341,949,1
1341,8,1
1341,13171,1
1341,9837,1
1341,3077,1
1341,14633,1
1341,6506,1
1342,16816,3
1342,16735,2
1342,47,1
1342,12994,1
1342,29983,1
1342,12854,1
1342,24875,1
1342,39625,1
1342,42867,1
1342,58211,1
1344,1677,1
1344,1,1
1344,1668,1
1344,2179,1
1344,8673,1
1344,24476,1
1344,33327,1
1344,107356,1
1345,8918,1
1345,587,1
1345,39675,1
1345,3905,1
1345,19087,1
1348,871,1
1349,3031,5
1349,24,4
1349,10270,3
1349,6314,2
1349,12922,2
1349,9,1
1349,43661,1
1349,80715,1
1349,17198,1
1349,338,1
1350,509,1
1350,575,1
1350,891,1
1351,1049,3
1351,3712,1
1351,3842,1
1351,573,1
1351,10740,1
1351,28833,1
1351,20266,1
1351,1456,1
1354,583,1
1355,955,1
1355,580,1
1362,13634,2
1362,85,1
1362,5764,1
1362,371,1
1362,11779,1
1362,587,1
1362,19109,1
1362,13001,1
1363,3102,3
1363,4584,3
1363,585,2
1363,88660,2
1363,38105,1
1364,25109,1
1365,9152,3
1365,756,1
1365,772,1
1365,8652,1
1365,3600,1
1365,90,1
1365,4056,1
1365,4632,1
1371,564,1
1371,22993,1
1371,80,1
1372,102,1
1372,9256,1
1372,92,1
1372,554,1
1372,1248,1
1373,4632,2
1373,18570,2
1373,3,2
1373,1131,2
1373,9138,2
1373,3614,2
1373,8204,2
1373,3064,1
1373,3247,1
1373,39325,1
1376,1059,2
1376,1933,1
1376,1673,1
1376,3076,1
1376,56529,1
1376,99982,1
1383,3866,1
1385,58391,1
1386,3284,1
1387,392,1
1387,11734,1
1387,3534,1
1388,2685,3
1388,16737,1
1388,411,1
1388,10282,1
1388,9393,1
1388,4232,1
1388,1978,1
1388,5966,1
1389,1193,1
1389,1517,1
1394,371,1
1395,3331,1
1397,17192,2
1397,104,1
1397,2556,1
1397,48387,1
1397,15383,1
1397,7514,1
1397,25322,1
1397,409,1
1397,21066,1
1397,19564,1
1398,31,6
1398,1896,3
1398,591,2
1398,413,2
1398,18,1
1398,17,1
1398,3378,1
1398,30,1
1398,11767,1
1398,13107,1
1400,149,3
1400,116778,3
1400,13723,1
1400,1409,1
1400,58731,1
1400,731,1
1402,1079,4
1402,684,4
1402,3715,2
1402,4631,2
1402,1416,2
1402,530,2
1402,392,1
1402,2692,1
1402,2577,1
1402,5284,1
1407,23,1
1407,755,1
1407,688,1
1407,22143,1
1408,1101,2
1408,5532,1
1408,23271,1
1408,377,1
1408,727,1
1408,2,1
1408,1131,1
1408,4553,1
1408,14440,1
1408,18570,1
1409,149,5
1409,664,2
1409,395,1
1409,401,1
1409,477,1
1409,114797,1
1409,465,1
1409,12196,1
1409,1400,1
1410,12569,1
1410,1677,1
1410,11734,1
1410,38071,1
1410,1325,1
1412,156,3
1412,3633,3
1412,2921,2
1412,102,2
1412,618,2
1412,1852,2
1412,26121,2
1412,11553,1
1412,3631,1
1412,6520,1
1413,448,3
1413,15508,1
1413,1170,1
1413,1268,1
1413,1464,1
1413,3519,1
1414,44,8
1414,3537,3
1414,35003,3
1414,12395,1
1414,14956,1
1414,130,1
1414,28091,1
1414,20242,1
1414,20628,1
1414,40171,1
1415,10970,3
1415,1542,1
1415,401,1
1415,932,1
1415,5627,1
1415,936,1
1416,1402,2
1416,10466,1
1416,455,1
1416,7396,1
1416,923,1
1416,4631,1
1417,249,1
1417,1033,1
1417,19984,1
1417,962,1
1419,19189,1
1419,1249,1
1419,3600,1
1420,25,1
1423,88923,1
1423,7162,1
1423,116778,1
1424,41847,2
1424,665,1
1424,6098,1
1424,6030,1
1424,835,1
1424,829,1
1424,11514,1
1424,21858,1
1424,476,1
1424,25057,1
1427,1153,1
1427,8997,1
1427,3270,1
1427,773,1
1428,661,2
1428,14154,1
1428,14956,1
1428,40797,1
1428,3084,1
1429,37151,1
1429,6054,1
1430,828,1
1430,1834,1
1430,1291,1
1430,3220,1
1430,5078,1
1430,1978,1
1430,69211,1
1432,4472,2
1432,3993,1
1432,5352,1
1432,11801,1
1432,409,1
1432,8477,1
1432,10999,1
1432,11690,1
1432,25077,1
1432,30577,1
1436,344,1
1437,3976,2
1437,1461,1
1437,727,1
1437,8586,1
1437,1,1
1439,102,2
1439,1150,1
1440,729,1
1440,4,1
1440,124,1
1440,116485,1
1442,13,1
1444,591,3
1444,3493,2
1444,422,2
1444,7008,2
1444,633,1
1444,3360,1
1444,350,1
1444,1041,1
1444,1068,1
1444,1802,1
1448,3826,1
1448,671,1
1449,932,1
1449,3928,1
1449,1461,1
1449,1672,1
1449,15537,1
1450,50027,4
1450,3243,3
1450,276,1
1450,5421,1
1450,20756,1
1450,28743,1
1450,492,1
1450,37915,1
1450,15313,1
1450,89553,1
1451,1268,1
1451,23768,1
1451,676,1
1451,929,1
1451,1452,1
1452,4081,1
1452,16856,1
1452,537,1
1452,79,1
1452,1451,1
1452,23768,1
1455,2908,1
1456,5996,3
1456,8586,3
1456,1534,2
1456,28743,2
1456,1673,2
1456,3405,2
1456,24903,2
1456,735,1
1456,2,1
1456,37563,1
1458,4614,1
1458,14430,1
1458,14531,1
1458,18492,1
1458,3117,1
1458,7519,1
1458,336,1
1458,152,1
1458,45317,1
1459,3102,1
1459,48523,1
1460,1133,1
1460,149,1
1461,1101,6
1461,21,2
1461,20266,2
1461,727,2
1461,1449,1
1461,756,1
1461,37915,1
1461,1067,1
1461,3928,1
1461,36833,1
1462,393,1
1462,732,1
1462,1675,1
1462,22,1
1462,4647,1
1462,1061,1
1464,128,1
1464,1413,1
1465,12,2
1465,99,1
1465,746,1
1465,3522,1
1465,10,1
1465,826,1
1465,4832,1
1467,655,1
1467,17465,1
1467,92,1
1468,1068,1
1469,610,10
1469,112115,4
1469,8742,3
1469,419,2
1469,6888,2
1469,1802,2
1469,820,1
1469,2692,1
1469,7029,1
1469,37,1
1470,149,3
1470,10540,2
1470,14207,1
1470,5655,1
1470,88537,1
1470,16668,1
1470,4945,1
1470,1325,1
1471,4,2
1471,13026,2
1471,69477,2
1471,88168,2
1471,149,1
1471,3322,1
1471,15765,1
1471,103072,1
1471,13975,1
1471,102617,1
1474,2,12
1474,116778,5
1474,401,4
1474,37503,4
1474,1517,4
1474,98270,3
1474,1534,3
1474,7666,3
1474,1608,2
1474,14377,2
1475,2,1
1475,583,1
1475,952,1
1475,7666,1
1475,7697,1
1475,23495,1
1475,1608,1
1475,13361,1
1476,13988,1
1476,3614,1
1476,3071,1
1479,965,2
1479,1,2
1479,21,1
1479,379,1
1479,401,1
1479,1101,1
1479,5293,1
1479,24836,1
1479,67121,1
1479,28361,1
1487,3281,2
1487,3731,1
1487,4,1
1487,11243,1
1487,16692,1
1490,107562,3
1490,23768,2
1490,19200,2
1490,4571,2
1490,84,1
1490,4081,1
1490,8837,1
1490,4109,1
1490,618,1
1490,44539,1
1495,50,1
1495,5593,1
1495,6941,1
1496,591,1
1496,17,1
1496,443,1
1496,18,1
1496,1216,1
1496,4334,1
1496,7162,1
1497,28,2
1497,5410,1
1497,1539,1
1497,29,1
1497,1326,1
1497,5955,1
1498,3867,1
1498,422,1
1499,446,1
1501,24705,7
1501,8967,5
1501,17322,2
1501,348,2
1501,19007,2
1501,17353,2
1501,1671,1
1501,2990,1
1501,11036,1
1501,17686,1
1503,564,1
1503,1962,1
1503,3438,1
1503,1608,1
1503,4215,1
1503,11,1
1504,936,2
1504,1373,1
1504,14127,1
1504,24705,1
1504,105084,1
1505,3084,2
1505,66,1
1505,42,1
1505,25946,1
1505,733,1
1505,20242,1
1505,796,1
1505,3082,1
1506,1031,5
1506,1802,2
1506,11072,2
1506,997,1
1506,7220,1
1506,13099,1
1506,64055,1
1506,56001,1
1506,1978,1
1506,10330,1
1508,296,1
1508,158,1
1508,60993,1
1509,5822,1
1509,6888,1
1509,20648,1
1511,11652,4
1511,51,3
1511,1217,2
1511,52,2
1511,8795,1
1511,61009,1
1511,3367,1
1511,1183,1
1511,11550,1
1511,1293,1
1512,10272,1
1514,11036,1
1514,16121,1
1515,1608,2
1515,1456,1
1515,194,1
1515,1534,1
1515,4751,1
1515,49865,1
1515,1517,1
1515,1474,1
1515,73363,1
1515,107877,1
1517,1149,4
1517,2,4
1517,1474,4
1517,26,3
1517,267,2
1517,1148,2
1517,5254,2
1517,7887,1
1517,110962,1
1517,1515,1
1523,820,1
1523,91,1
1523,1341,1
1523,610,1
1523,3124,1
1523,3077,1
1523,2112,1
1523,10776,1
1523,1291,1
1523,13171,1
1526,10010,3
1526,55,1
1526,9131,1
1526,414,1
1526,3464,1
1526,23,1
1526,671,1
1526,33511,1
1526,14236,1
1526,16922,1
1528,21,3
1528,1101,2
1528,5802,2
1528,976,2
1528,20597,2
1528,10169,1
1528,8967,1
1528,94,1
1528,23271,1
1528,33699,1
1533,26441,4
1533,8456,2
1533,54897,2
1533,106755,1
1533,122883,1
1533,703,1
1533,56187,1
1533,963,1
1533,8743,1
1533,893,1
1534,564,5
1534,1474,3
1534,1456,2
1534,19358,2
1534,1608,2
1534,8848,2
1534,1036,2
1534,1133,1
1534,1150,1
1534,10016,1
1535,655,1
1535,7010,1
1536,3189,1
1537,3334,1
1537,8652,1
1537,5280,1
1539,2149,1
1539,3581,1
1539,3386,1
1539,1237,1
1539,1633,1
1539,1497,1
1539,11832,1
1539,4593,1
1541,16822,2
1541,21,2
1541,17222,1
1541,149437,1
1541,28361,1
1542,1415,1
1542,162,1
1542,564,1
1547,9142,1
1551,23390,1
1551,8773,1
1551,2,1
1551,698,1
1557,3108,1
1557,710,1
1557,1802,1
1557,443,1
1557,70621,1
1557,8652,1
1558,2558,2
1558,1978,1
1558,1235,1
1558,3715,1
1558,11460,1
1558,59863,1
1562,1823,1
1562,219,1
1562,1456,1
1562,5627,1
1563,157,1
1563,563,1
1564,19,1
1564,893,1
1564,7162,1
1566,443,1
1566,640,1
1566,610,1
1567,10780,1
1567,26149,1
1570,326,1
1570,12,1
1570,47,1
1571,635,3
1571,8652,1
1571,405,1
1571,14127,1
1572,9711,2
1572,145,1
1572,93689,1
1573,606,1
1573,7010,1
1575,309,1
1578,3359,1
1578,756,1
1578,4011,1
1581,316,2
1581,3669,1
1581,1332,1
1581,554,1
1581,63281,1
1581,24457,1
1591,400,1
1591,7857,1
1591,10461,1
1591,18307,1
1591,105399,1
1592,889,2
1592,108691,2
1592,1153,1
1592,6752,1
1595,11345,2
1595,102,1
1595,23419,1
1595,3938,1
1595,407,1
1595,1250,1
1595,3586,1
1595,46814,1
1595,90197,1
1595,170,1
1598,22,1
1598,1714,1
1598,1658,1
1598,28285,1
1598,658,1
1600,1297,3
1600,9245,3
1600,24476,2
1600,1800,1
1600,1,1
1600,728,1
1600,418,1
1600,1325,1
1600,7656,1
1600,11493,1
1602,1736,1
1603,16,1
1603,910,1
1604,1288,1
1604,1822,1
1605,14790,5
1605,51233,3
1605,42001,2
1605,21525,2
1605,1067,1
1605,11701,1
1605,16765,1
1605,25855,1
1605,29799,1
1605,20225,1
1608,1474,2
1608,1515,2
1608,1534,2
1608,1001,1
1608,32913,1
1608,37503,1
1608,401,1
1608,37563,1
1608,1503,1
1608,564,1
1609,904,1
1609,2961,1
1609,1320,1
1609,13668,1
1614,3633,1
1616,3565,2
1616,102,1
1616,17,1
1616,762,1
1616,2149,1
1616,3547,1
1617,589,1
1617,628,1
1617,4580,1
1623,176,1
1624,3631,1
1624,5502,1
1624,4780,1
1624,6520,1
1624,3485,1
1625,8008,1
1626,2459,1
1626,281,1
1628,778,1
1628,79,1
1628,676,1
1629,86416,1
1629,4632,1
1630,1148,2
1630,3572,1
1630,401,1
1630,3579,1
1630,5451,1
1630,1149,1
1630,44347,1
1630,6760,1
1630,15916,1
1630,952,1
1631,23,1
1632,8365,1
1633,1007,1
1633,1539,1
1633,11504,1
1633,589,1
1633,20958,1
1635,1085,1
1635,31,1
1635,13071,1
1635,631,1
1636,3473,1
1636,2149,1
1637,4207,2
1637,886,1
1637,3266,1
1637,4586,1
1637,10741,1
1637,443,1
1639,4751,1
1639,1474,1
1639,649,1
1639,728,1
1640,4632,1
1640,17353,1
1640,430,1
1648,8571,2
1648,37601,1
1648,8967,1
1648,14377,1
1648,18074,1
1649,21,18
1649,15167,9
1649,11327,7
1649,3572,5
1649,9982,4
1649,22031,4
1649,33031,4
1649,65685,4
1649,584,4
1649,62795,4
1650,3731,3
1650,12386,1
1652,25,2
1652,3444,2
1652,3303,1
1652,267,1
1653,826,1
1653,11516,1
1653,7519,1
1654,103,1
1654,42691,1
1654,1914,1
1654,3375,1
1658,2,3
1658,749,1
1658,1598,1
1658,952,1
1658,1474,1
1658,11974,1
1658,5599,1
1658,656,1
1658,10499,1
1658,25224,1
1660,1802,2
1660,77,1
1660,3685,1
1660,37,1
1660,3529,1
1660,102,1
1660,17,1
1660,33297,1
1660,35573,1
1661,4571,2
1661,4487,1
1661,23526,1
1661,61097,1
1661,458,1
1661,5794,1
1662,23688,2
